unique_id,ds,AutoETS
C,2025-07-14 21:45:00,257.7546291112796
C,2025-07-14 22:00:00,244.83911910362076
C,2025-07-14 22:15:00,226.90168112216344
C,2025-07-14 22:30:00,206.56555161835539
C,2025-07-14 22:45:00,178.6684556301284
C,2025-07-14 23:00:00,161.40383092355518
C,2025-07-14 23:15:00,130.39597848565262
C,2025-07-14 23:30:00,111.26653690466814
C,2025-07-14 23:45:00,82.1510063460547
C,2025-07-15 00:00:00,82.46751145527944
C,2025-07-15 00:15:00,66.05740699686199
C,2025-07-15 00:30:00,49.24761667358237
C,2025-07-15 00:45:00,35.87316145509383
C,2025-07-15 01:00:00,26.920701751741
C,2025-07-15 01:15:00,20.06067320172952
C,2025-07-15 01:30:00,20.91386174867393
C,2025-07-15 01:45:00,16.248321302377327
C,2025-07-15 02:00:00,14.867263675525471
C,2025-07-15 02:15:00,16.33893869961718
C,2025-07-15 02:30:00,12.800209234157839
C,2025-07-15 02:45:00,10.34362730502249
C,2025-07-15 03:00:00,10.22972131432973
C,2025-07-15 03:15:00,8.562409984287655
C,2025-07-15 03:30:00,10.123495797202873
C,2025-07-15 03:45:00,9.199404028952857
C,2025-07-15 04:00:00,8.82668013372482
C,2025-07-15 04:15:00,10.656173523741892
C,2025-07-15 04:30:00,8.45663270053414
C,2025-07-15 04:45:00,10.834947965443769
C,2025-07-15 05:00:00,15.312515006050871
C,2025-07-15 05:15:00,16.803518082545303
C,2025-07-15 05:30:00,26.935798048791643
C,2025-07-15 05:45:00,34.63517940660194
C,2025-07-15 06:00:00,41.9507960973636
C,2025-07-15 06:15:00,51.347246349618956
C,2025-07-15 06:30:00,57.4040114982279
C,2025-07-15 06:45:00,71.37777396372022
C,2025-07-15 07:00:00,79.55433037756035
C,2025-07-15 07:15:00,90.60999477194659
C,2025-07-15 07:30:00,107.90333458407994
C,2025-07-15 07:45:00,117.40829008970348
C,2025-07-15 08:00:00,119.92280743793523
C,2025-07-15 08:15:00,126.90137997980877
C,2025-07-15 08:30:00,146.0438079785003
C,2025-07-15 08:45:00,140.9008624548467
C,2025-07-15 09:00:00,160.49706751586754
C,2025-07-15 09:15:00,166.44149948890802
C,2025-07-15 09:30:00,184.47566872946953
C,2025-07-15 09:45:00,220.76551053888318
C,2025-07-15 10:00:00,230.50394898292586
C,2025-07-15 10:15:00,260.59248554099247
C,2025-07-15 10:30:00,246.65646101576988
C,2025-07-15 10:45:00,267.3495824562415
C,2025-07-15 11:00:00,278.3152571324765
C,2025-07-15 11:15:00,272.7212054958718
C,2025-07-15 11:30:00,269.6706578062953
C,2025-07-15 11:45:00,291.26568230349733
C,2025-07-15 12:00:00,314.44818617078914
C,2025-07-15 12:15:00,287.25665007967694
C,2025-07-15 12:30:00,329.83904510964095
C,2025-07-15 12:45:00,316.2494278481338
C,2025-07-15 13:00:00,331.30596481966546
C,2025-07-15 13:15:00,302.229046387279
C,2025-07-15 13:30:00,311.83384688509904
C,2025-07-15 13:45:00,279.58330384451233
C,2025-07-15 14:00:00,283.81782736794935
C,2025-07-15 14:15:00,263.00288770865694
C,2025-07-15 14:30:00,268.3835940920946
C,2025-07-15 14:45:00,260.5905623444094
C,2025-07-15 15:00:00,252.05958435023902
C,2025-07-15 15:15:00,246.0073098289613
C,2025-07-15 15:30:00,246.2389921450417
C,2025-07-15 15:45:00,224.46421688622297
C,2025-07-15 16:00:00,229.1139673872872
C,2025-07-15 16:15:00,224.46279515688985
C,2025-07-15 16:30:00,237.2825369737265
C,2025-07-15 16:45:00,230.31415238788244
C,2025-07-15 17:00:00,223.56580530019787
C,2025-07-15 17:15:00,229.29794351987607
C,2025-07-15 17:30:00,231.71782642692995
C,2025-07-15 17:45:00,242.0618486607425
C,2025-07-15 18:00:00,246.23197364496824
C,2025-07-15 18:15:00,260.39787079262425
C,2025-07-15 18:30:00,266.46182314536844
C,2025-07-15 18:45:00,259.8047352172578
C,2025-07-15 19:00:00,288.7577551983168
